XCoord,YCoord,XCOORD,YCOORD,ID500M
4510750.00000000,3610250.00000000,4510750.000000,3610250.000000,500mE45105N36100
4511250.00000000,3610250.00000000,4511250.000000,3610250.000000,500mE45110N36100
4511750.00000000,3610250.00000000,4511750.000000,3610250.000000,500mE45115N36100
4512250.00000000,3610250.00000000,4512250.000000,3610250.000000,500mE45120N36100
4512750.00000000,3610250.00000000,4512750.000000,3610250.000000,500mE45125N36100
4513250.00000000,3610250.00000000,4513250.000000,3610250.000000,500mE45130N36100
4513750.00000000,3610250.00000000,4513750.000000,3610250.000000,500mE45135N36100
4514250.00000000,3610250.00000000,4514250.000000,3610250.000000,500mE45140N36100
4514750.00000000,3610250.00000000,4514750.000000,3610250.000000,500mE45145N36100
4515250.00000000,3610250.00000000,4515250.000000,3610250.000000,500mE45150N36100
4461750.00000000,3610750.00000000,4461750.000000,3610750.000000,500mE44615N36105
4462250.00000000,3610750.00000000,4462250.000000,3610750.000000,500mE44620N36105
4462750.00000000,3610750.00000000,4462750.000000,3610750.000000,500mE44625N36105
4463250.00000000,3610750.00000000,4463250.000000,3610750.000000,500mE44630N36105
4463750.00000000,3610750.00000000,4463750.000000,3610750.000000,500mE44635N36105
4464250.00000000,3610750.00000000,4464250.000000,3610750.000000,500mE44640N36105
4464750.00000000,3610750.00000000,4464750.000000,3610750.000000,500mE44645N36105
4465250.00000000,3610750.00000000,4465250.000000,3610750.000000,500mE44650N36105
4465750.00000000,3610750.00000000,4465750.000000,3610750.000000,500mE44655N36105
4466250.00000000,3610750.00000000,4466250.000000,3610750.000000,500mE44660N36105
4481250.00000000,3610750.00000000,4481250.000000,3610750.000000,500mE44810N36105
4481750.00000000,3610750.00000000,4481750.000000,3610750.000000,500mE44815N36105
4482250.00000000,3610750.00000000,4482250.000000,3610750.000000,500mE44820N36105
4482750.00000000,3610750.00000000,4482750.000000,3610750.000000,500mE44825N36105
4483250.00000000,3610750.00000000,4483250.000000,3610750.000000,500mE44830N36105
4483750.00000000,3610750.00000000,4483750.000000,3610750.000000,500mE44835N36105
4484250.00000000,3610750.00000000,4484250.000000,3610750.000000,500mE44840N36105
4484750.00000000,3610750.00000000,4484750.000000,3610750.000000,500mE44845N36105
4485250.00000000,3610750.00000000,4485250.000000,3610750.000000,500mE44850N36105
4485750.00000000,3610750.00000000,4485750.000000,3610750.000000,500mE44855N36105
4486250.00000000,3610750.00000000,4486250.000000,3610750.000000,500mE44860N36105
4504250.00000000,3610750.00000000,4504250.000000,3610750.000000,500mE45040N36105
4504750.00000000,3610750.00000000,4504750.000000,3610750.000000,500mE45045N36105
4505250.00000000,3610750.00000000,4505250.000000,3610750.000000,500mE45050N36105
4505750.00000000,3610750.00000000,4505750.000000,3610750.000000,500mE45055N36105
4506250.00000000,3610750.00000000,4506250.000000,3610750.000000,500mE45060N36105
4506750.00000000,3610750.00000000,4506750.000000,3610750.000000,500mE45065N36105
4507250.00000000,3610750.00000000,4507250.000000,3610750.000000,500mE45070N36105
4507750.00000000,3610750.00000000,4507750.000000,3610750.000000,500mE45075N36105
4508250.00000000,3610750.00000000,4508250.000000,3610750.000000,500mE45080N36105
4508750.00000000,3610750.00000000,4508750.000000,3610750.000000,500mE45085N36105
4509250.00000000,3610750.00000000,4509250.000000,3610750.000000,500mE45090N36105
4509750.00000000,3610750.00000000,4509750.000000,3610750.000000,500mE45095N36105
4510250.00000000,3610750.00000000,4510250.000000,3610750.000000,500mE45100N36105
4510750.00000000,3610750.00000000,4510750.000000,3610750.000000,500mE45105N36105
4511250.00000000,3610750.00000000,4511250.000000,3610750.000000,500mE45110N36105
4511750.00000000,3610750.00000000,4511750.000000,3610750.000000,500mE45115N36105
4512250.00000000,3610750.00000000,4512250.000000,3610750.000000,500mE45120N36105
4512750.00000000,3610750.00000000,4512750.000000,3610750.000000,500mE45125N36105
4513250.00000000,3610750.00000000,4513250.000000,3610750.000000,500mE45130N36105
4513750.00000000,3610750.00000000,4513750.000000,3610750.000000,500mE45135N36105
4514250.00000000,3610750.00000000,4514250.000000,3610750.000000,500mE45140N36105
4514750.00000000,3610750.00000000,4514750.000000,3610750.000000,500mE45145N36105
4515250.00000000,3610750.00000000,4515250.000000,3610750.000000,500mE45150N36105
4461750.00000000,3611250.00000000,4461750.000000,3611250.000000,500mE44615N36110
4462250.00000000,3611250.00000000,4462250.000000,3611250.000000,500mE44620N36110
4462750.00000000,3611250.00000000,4462750.000000,3611250.000000,500mE44625N36110
4463250.00000000,3611250.00000000,4463250.000000,3611250.000000,500mE44630N36110
4463750.00000000,3611250.00000000,4463750.000000,3611250.000000,500mE44635N36110
4464250.00000000,3611250.00000000,4464250.000000,3611250.000000,500mE44640N36110
4464750.00000000,3611250.00000000,4464750.000000,3611250.000000,500mE44645N36110
4465250.00000000,3611250.00000000,4465250.000000,3611250.000000,500mE44650N36110
4465750.00000000,3611250.00000000,4465750.000000,3611250.000000,500mE44655N36110
4466250.00000000,3611250.00000000,4466250.000000,3611250.000000,500mE44660N36110
4466750.00000000,3611250.00000000,4466750.000000,3611250.000000,500mE44665N36110
4467250.00000000,3611250.00000000,4467250.000000,3611250.000000,500mE44670N36110
4480750.00000000,3611250.00000000,4480750.000000,3611250.000000,500mE44805N36110
4481250.00000000,3611250.00000000,4481250.000000,3611250.000000,500mE44810N36110
4481750.00000000,3611250.00000000,4481750.000000,3611250.000000,500mE44815N36110
4482250.00000000,3611250.00000000,4482250.000000,3611250.000000,500mE44820N36110
4482750.00000000,3611250.00000000,4482750.000000,3611250.000000,500mE44825N36110
4483250.00000000,3611250.00000000,4483250.000000,3611250.000000,500mE44830N36110
4483750.00000000,3611250.00000000,4483750.000000,3611250.000000,500mE44835N36110
4484250.00000000,3611250.00000000,4484250.000000,3611250.000000,500mE44840N36110
4484750.00000000,3611250.00000000,4484750.000000,3611250.000000,500mE44845N36110
4485250.00000000,3611250.00000000,4485250.000000,3611250.000000,500mE44850N36110
4485750.00000000,3611250.00000000,4485750.000000,3611250.000000,500mE44855N36110
4486250.00000000,3611250.00000000,4486250.000000,3611250.000000,500mE44860N36110
4486750.00000000,3611250.00000000,4486750.000000,3611250.000000,500mE44865N36110
4504750.00000000,3611250.00000000,4504750.000000,3611250.000000,500mE45045N36110
4505250.00000000,3611250.00000000,4505250.000000,3611250.000000,500mE45050N36110
4505750.00000000,3611250.00000000,4505750.000000,3611250.000000,500mE45055N36110
4506250.00000000,3611250.00000000,4506250.000000,3611250.000000,500mE45060N36110
4506750.00000000,3611250.00000000,4506750.000000,3611250.000000,500mE45065N36110
4507250.00000000,3611250.00000000,4507250.000000,3611250.000000,500mE45070N36110
4507750.00000000,3611250.00000000,4507750.000000,3611250.000000,500mE45075N36110
4508250.00000000,3611250.00000000,4508250.000000,3611250.000000,500mE45080N36110
4508750.00000000,3611250.00000000,4508750.000000,3611250.000000,500mE45085N36110
4509250.00000000,3611250.00000000,4509250.000000,3611250.000000,500mE45090N36110
4509750.00000000,3611250.00000000,4509750.000000,3611250.000000,500mE45095N36110
4510250.00000000,3611250.00000000,4510250.000000,3611250.000000,500mE45100N36110
4510750.00000000,3611250.00000000,4510750.000000,3611250.000000,500mE45105N36110
4511250.00000000,3611250.00000000,4511250.000000,3611250.000000,500mE45110N36110
4511750.00000000,3611250.00000000,4511750.000000,3611250.000000,500mE45115N36110
4512250.00000000,3611250.00000000,4512250.000000,3611250.000000,500mE45120N36110
4512750.00000000,3611250.00000000,4512750.000000,3611250.000000,500mE45125N36110
4513250.00000000,3611250.00000000,4513250.000000,3611250.000000,500mE45130N36110
4513750.00000000,3611250.00000000,4513750.000000,3611250.000000,500mE45135N36110
4514250.00000000,3611250.00000000,4514250.000000,3611250.000000,500mE45140N36110
4514750.00000000,3611250.00000000,4514750.000000,3611250.000000,500mE45145N36110
4515250.00000000,3611250.00000000,4515250.000000,3611250.000000,500mE45150N36110
4463750.00000000,3611750.00000000,4463750.000000,3611750.000000,500mE44635N36115
4464250.00000000,3611750.00000000,4464250.000000,3611750.000000,500mE44640N36115
4464750.00000000,3611750.00000000,4464750.000000,3611750.000000,500mE44645N36115
4465250.00000000,3611750.00000000,4465250.000000,3611750.000000,500mE44650N36115
4465750.00000000,3611750.00000000,4465750.000000,3611750.000000,500mE44655N36115
4466250.00000000,3611750.00000000,4466250.000000,3611750.000000,500mE44660N36115
4466750.00000000,3611750.00000000,4466750.000000,3611750.000000,500mE44665N36115
4467250.00000000,3611750.00000000,4467250.000000,3611750.000000,500mE44670N36115
4467750.00000000,3611750.00000000,4467750.000000,3611750.000000,500mE44675N36115
4480250.00000000,3611750.00000000,4480250.000000,3611750.000000,500mE44800N36115
4480750.00000000,3611750.00000000,4480750.000000,3611750.000000,500mE44805N36115
4481250.00000000,3611750.00000000,4481250.000000,3611750.000000,500mE44810N36115
4481750.00000000,3611750.00000000,4481750.000000,3611750.000000,500mE44815N36115
4482250.00000000,3611750.00000000,4482250.000000,3611750.000000,500mE44820N36115
4482750.00000000,3611750.00000000,4482750.000000,3611750.000000,500mE44825N36115
4483250.00000000,3611750.00000000,4483250.000000,3611750.000000,500mE44830N36115
4483750.00000000,3611750.00000000,4483750.000000,3611750.000000,500mE44835N36115
4484250.00000000,3611750.00000000,4484250.000000,3611750.000000,500mE44840N36115
4484750.00000000,3611750.00000000,4484750.000000,3611750.000000,500mE44845N36115
4485250.00000000,3611750.00000000,4485250.000000,3611750.000000,500mE44850N36115
4485750.00000000,3611750.00000000,4485750.000000,3611750.000000,500mE44855N36115
4486250.00000000,3611750.00000000,4486250.000000,3611750.000000,500mE44860N36115
4486750.00000000,3611750.00000000,4486750.000000,3611750.000000,500mE44865N36115
4487250.00000000,3611750.00000000,4487250.000000,3611750.000000,500mE44870N36115
4487750.00000000,3611750.00000000,4487750.000000,3611750.000000,500mE44875N36115
4488250.00000000,3611750.00000000,4488250.000000,3611750.000000,500mE44880N36115
4505250.00000000,3611750.00000000,4505250.000000,3611750.000000,500mE45050N36115
4505750.00000000,3611750.00000000,4505750.000000,3611750.000000,500mE45055N36115
4506250.00000000,3611750.00000000,4506250.000000,3611750.000000,500mE45060N36115
4506750.00000000,3611750.00000000,4506750.000000,3611750.000000,500mE45065N36115
4507250.00000000,3611750.00000000,4507250.000000,3611750.000000,500mE45070N36115
4507750.00000000,3611750.00000000,4507750.000000,3611750.000000,500mE45075N36115
4508250.00000000,3611750.00000000,4508250.000000,3611750.000000,500mE45080N36115
4508750.00000000,3611750.00000000,4508750.000000,3611750.000000,500mE45085N36115
4509250.00000000,3611750.00000000,4509250.000000,3611750.000000,500mE45090N36115
4509750.00000000,3611750.00000000,4509750.000000,3611750.000000,500mE45095N36115
4510250.00000000,3611750.00000000,4510250.000000,3611750.000000,500mE45100N36115
4510750.00000000,3611750.00000000,4510750.000000,3611750.000000,500mE45105N36115
4511250.00000000,3611750.00000000,4511250.000000,3611750.000000,500mE45110N36115
4511750.00000000,3611750.00000000,4511750.000000,3611750.000000,500mE45115N36115
4512250.00000000,3611750.00000000,4512250.000000,3611750.000000,500mE45120N36115
4512750.00000000,3611750.00000000,4512750.000000,3611750.000000,500mE45125N36115
4513250.00000000,3611750.00000000,4513250.000000,3611750.000000,500mE45130N36115
4513750.00000000,3611750.00000000,4513750.000000,3611750.000000,500mE45135N36115
4514250.00000000,3611750.00000000,4514250.000000,3611750.000000,500mE45140N36115
4514750.00000000,3611750.00000000,4514750.000000,3611750.000000,500mE45145N36115
4515250.00000000,3611750.00000000,4515250.000000,3611750.000000,500mE45150N36115
4515750.00000000,3611750.00000000,4515750.000000,3611750.000000,500mE45155N36115
4516250.00000000,3611750.00000000,4516250.000000,3611750.000000,500mE45160N36115
4463750.00000000,3612250.00000000,4463750.000000,3612250.000000,500mE44635N36120
4464250.00000000,3612250.00000000,4464250.000000,3612250.000000,500mE44640N36120
4464750.00000000,3612250.00000000,4464750.000000,3612250.000000,500mE44645N36120
4465250.00000000,3612250.00000000,4465250.000000,3612250.000000,500mE44650N36120
4465750.00000000,3612250.00000000,4465750.000000,3612250.000000,500mE44655N36120
4466250.00000000,3612250.00000000,4466250.000000,3612250.000000,500mE44660N36120
4466750.00000000,3612250.00000000,4466750.000000,3612250.000000,500mE44665N36120
4467250.00000000,3612250.00000000,4467250.000000,3612250.000000,500mE44670N36120
4467750.00000000,3612250.00000000,4467750.000000,3612250.000000,500mE44675N36120
4468250.00000000,3612250.00000000,4468250.000000,3612250.000000,500mE44680N36120
4468750.00000000,3612250.00000000,4468750.000000,3612250.000000,500mE44685N36120
4480250.00000000,3612250.00000000,4480250.000000,3612250.000000,500mE44800N36120
4480750.00000000,3612250.00000000,4480750.000000,3612250.000000,500mE44805N36120
4481250.00000000,3612250.00000000,4481250.000000,3612250.000000,500mE44810N36120
4481750.00000000,3612250.00000000,4481750.000000,3612250.000000,500mE44815N36120
4482250.00000000,3612250.00000000,4482250.000000,3612250.000000,500mE44820N36120
4482750.00000000,3612250.00000000,4482750.000000,3612250.000000,500mE44825N36120
4483250.00000000,3612250.00000000,4483250.000000,3612250.000000,500mE44830N36120
4483750.00000000,3612250.00000000,4483750.000000,3612250.000000,500mE44835N36120
4484250.00000000,3612250.00000000,4484250.000000,3612250.000000,500mE44840N36120
4484750.00000000,3612250.00000000,4484750.000000,3612250.000000,500mE44845N36120
4485250.00000000,3612250.00000000,4485250.000000,3612250.000000,500mE44850N36120
4485750.00000000,3612250.00000000,4485750.000000,3612250.000000,500mE44855N36120
4486250.00000000,3612250.00000000,4486250.000000,3612250.000000,500mE44860N36120
4486750.00000000,3612250.00000000,4486750.000000,3612250.000000,500mE44865N36120
4487250.00000000,3612250.00000000,4487250.000000,3612250.000000,500mE44870N36120
4487750.00000000,3612250.00000000,4487750.000000,3612250.000000,500mE44875N36120
4488250.00000000,3612250.00000000,4488250.000000,3612250.000000,500mE44880N36120
4488750.00000000,3612250.00000000,4488750.000000,3612250.000000,500mE44885N36120
4489250.00000000,3612250.00000000,4489250.000000,3612250.000000,500mE44890N36120
4505750.00000000,3612250.00000000,4505750.000000,3612250.000000,500mE45055N36120
4506250.00000000,3612250.00000000,4506250.000000,3612250.000000,500mE45060N36120
4506750.00000000,3612250.00000000,4506750.000000,3612250.000000,500mE45065N36120
4507250.00000000,3612250.00000000,4507250.000000,3612250.000000,500mE45070N36120
4507750.00000000,3612250.00000000,4507750.000000,3612250.000000,500mE45075N36120
4508250.00000000,3612250.00000000,4508250.000000,3612250.000000,500mE45080N36120
4508750.00000000,3612250.00000000,4508750.000000,3612250.000000,500mE45085N36120
4509250.00000000,3612250.00000000,4509250.000000,3612250.000000,500mE45090N36120
4509750.00000000,3612250.00000000,4509750.000000,3612250.000000,500mE45095N36120
4510250.00000000,3612250.00000000,4510250.000000,3612250.000000,500mE45100N36120
4510750.00000000,3612250.00000000,4510750.000000,3612250.000000,500mE45105N36120
4511250.00000000,3612250.00000000,4511250.000000,3612250.000000,500mE45110N36120
4511750.00000000,3612250.00000000,4511750.000000,3612250.000000,500mE45115N36120
4512250.00000000,3612250.00000000,4512250.000000,3612250.000000,500mE45120N36120
4512750.00000000,3612250.00000000,4512750.000000,3612250.000000,500mE45125N36120
4513250.00000000,3612250.00000000,4513250.000000,3612250.000000,500mE45130N36120
4513750.00000000,3612250.00000000,4513750.000000,3612250.000000,500mE45135N36120
4514250.00000000,3612250.00000000,4514250.000000,3612250.000000,500mE45140N36120
