XCoord,YCoord,layer
4463250,3633250,0
4463750,3633250,0
4464250,3633250,0
4464750,3633250,0
4465250,3633250,0
4465750,3633250,0
4466250,3633250,0
4466750,3633250,0
4467250,3633250,0
4467750,3633250,0
4468250,3633250,0
4468750,3633250,0
4469250,3633250,0
4469750,3633250,0
4470250,3633250,0
4470750,3633250,0
4471250,3633250,0
4471750,3633250,0
4472250,3633250,0
4472750,3633250,0
4473250,3633250,0
4473750,3633250,0
4474250,3633250,0
4474750,3633250,0
4475250,3633250,0
4475750,3633250,0
4476250,3633250,0
4476750,3633250,0
4477250,3633250,0
4477750,3633250,0
4478250,3633250,0
4478750,3633250,0
4479250,3633250,0
4479750,3633250,0
4480250,3633250,0
4480750,3633250,0
4481250,3633250,0
4481750,3633250,0
4482250,3633250,0
4482750,3633250,0
4483250,3633250,0
4483750,3633250,0
4484250,3633250,0
4484750,3633250,0
4485250,3633250,0
4485750,3633250,0
4486250,3633250,0
4486750,3633250,0
4487250,3633250,0
4487750,3633250,0
4488250,3633250,0
4488750,3633250,0
4489250,3633250,0
4489750,3633250,1
4490250,3633250,1
4490750,3633250,1
4491250,3633250,1
4491750,3633250,1
4492250,3633250,1
4492750,3633250,1
4493250,3633250,1
4493750,3633250,1
4494250,3633250,1
4494750,3633250,1
4495250,3633250,1
4495750,3633250,1
4496250,3633250,1
4496750,3633250,1
4497250,3633250,1
4497750,3633250,1
4498250,3633250,1
4498750,3633250,1
4499250,3633250,1
4499750,3633250,1
4500250,3633250,1
4500750,3633250,1
4501250,3633250,1
4501750,3633250,1
4502250,3633250,0
4502750,3633250,0
4503250,3633250,0
4503750,3633250,0
4504250,3633250,0
4504750,3633250,0
4505250,3633250,0
4505750,3633250,0
4506250,3633250,0
4506750,3633250,0
4507250,3633250,0
4507750,3633250,0
4508250,3633250,0
4508750,3633250,0
4509250,3633250,0
4509750,3633250,0
4510250,3633250,0
4510750,3633250,0
4511250,3633250,0
4511750,3633250,0
4512250,3633250,0
4512750,3633250,0
4513250,3633250,0
4513750,3633250,0
4459750,3632750,0
4460250,3632750,0
4460750,3632750,0
4461250,3632750,0
4461750,3632750,0
4462250,3632750,0
4462750,3632750,0
4463250,3632750,0
4463750,3632750,0
4464250,3632750,0
4464750,3632750,0
4465250,3632750,0
4465750,3632750,0
4466250,3632750,0
4466750,3632750,0
4467250,3632750,0
4467750,3632750,0
4468250,3632750,0
4468750,3632750,0
4469250,3632750,0
4469750,3632750,0
4470250,3632750,0
4470750,3632750,0
4471250,3632750,0
4471750,3632750,0
4472250,3632750,0
4472750,3632750,0
4473250,3632750,0
4473750,3632750,0
4474250,3632750,0
4474750,3632750,0
4475250,3632750,0
4475750,3632750,0
4476250,3632750,0
4476750,3632750,0
4477250,3632750,0
4477750,3632750,0
4478250,3632750,0
4478750,3632750,0
4479250,3632750,0
4479750,3632750,0
4480250,3632750,0
4480750,3632750,0
4481250,3632750,0
4481750,3632750,0
4482250,3632750,0
4482750,3632750,0
4483250,3632750,0
4483750,3632750,0
4484250,3632750,0
4484750,3632750,0
4485250,3632750,0
4485750,3632750,0
4486250,3632750,0
4486750,3632750,0
4487250,3632750,0
4487750,3632750,0
4488250,3632750,0
4488750,3632750,0
4489250,3632750,0
4489750,3632750,0.328435369385402
4490250,3632750,1
4490750,3632750,1
4491250,3632750,0.37396392758807
4491750,3632750,0.37396392758807
4492250,3632750,1
4492750,3632750,1
4493250,3632750,1
4493750,3632750,1
4494250,3632750,1
4494750,3632750,1
4495250,3632750,1
4495750,3632750,1
4496250,3632750,1
4496750,3632750,1
4497250,3632750,1
4497750,3632750,1
4498250,3632750,1
4498750,3632750,1
4499250,3632750,1
4499750,3632750,1
4500250,3632750,1
4500750,3632750,1
4501250,3632750,1
4501750,3632750,1
4502250,3632750,0.597008374200026
4502750,3632750,0
4503250,3632750,0
4503750,3632750,0
4504250,3632750,0
4504750,3632750,0
4505250,3632750,0
4505750,3632750,0
4506250,3632750,0
4506750,3632750,0
4507250,3632750,0
4507750,3632750,0
4508250,3632750,0
4508750,3632750,0
4509250,3632750,0
4509750,3632750,0
4510250,3632750,0
4510750,3632750,0
4511250,3632750,0
4511750,3632750,0
4512250,3632750,0
4512750,3632750,0
4513250,3632750,0
4513750,3632750,0
4459750,3632250,0
4460250,3632250,0
4460750,3632250,0
4461250,3632250,0
4461750,3632250,0
4462250,3632250,0
4462750,3632250,0
4463250,3632250,0
4463750,3632250,0
4464250,3632250,0
4464750,3632250,0
4465250,3632250,0
4465750,3632250,0
4466250,3632250,0
4466750,3632250,0
4467250,3632250,0
4467750,3632250,0
4468250,3632250,0
4468750,3632250,0
4469250,3632250,0
4469750,3632250,0
4470250,3632250,0
4470750,3632250,0
4471250,3632250,0
4471750,3632250,0
4472250,3632250,0
4472750,3632250,0
4473250,3632250,0
4473750,3632250,0
4474250,3632250,0
4474750,3632250,0
4475250,3632250,0
4475750,3632250,0
4476250,3632250,0
4476750,3632250,0
4477250,3632250,0
4477750,3632250,0
4478250,3632250,0
4478750,3632250,0
4479250,3632250,0
4479750,3632250,0
4480250,3632250,0
4480750,3632250,0
4481250,3632250,0
4481750,3632250,0
4482250,3632250,0
4482750,3632250,0
4483250,3632250,0
4483750,3632250,0
4484250,3632250,0
4484750,3632250,0
4485250,3632250,0
4485750,3632250,0
4486250,3632250,0
4486750,3632250,0
4487250,3632250,0
4487750,3632250,0
4488250,3632250,0
4488750,3632250,0
4489250,3632250,0
4489750,3632250,0
4490250,3632250,0.8874738222909
4490750,3632250,0
4491250,3632250,0
4491750,3632250,0
4492250,3632250,0.276782501460211
4492750,3632250,1
4493250,3632250,1
4493750,3632250,1
4494250,3632250,1
4494750,3632250,1
4495250,3632250,1
4495750,3632250,1
4496250,3632250,1
4496750,3632250,1
4497250,3632250,1
4497750,3632250,1
4498250,3632250,1
4498750,3632250,1
4499250,3632250,1
4499750,3632250,1
4500250,3632250,1
4500750,3632250,1
4501250,3632250,1
4501750,3632250,1
4502250,3632250,1
4502750,3632250,0.0525393742237832
4503250,3632250,0
4503750,3632250,0
4504250,3632250,0
4504750,3632250,0
4505250,3632250,0
4505750,3632250,0
4506250,3632250,0
4506750,3632250,0
4507250,3632250,0
4507750,3632250,0
4508250,3632250,0
4508750,3632250,0
4509250,3632250,0
4509750,3632250,0
4510250,3632250,0
4510750,3632250,0
4511250,3632250,0
4511750,3632250,0
4512250,3632250,0
4512750,3632250,0
4513250,3632250,0
4513750,3632250,0
4459750,3631750,0
4460250,3631750,0
4460750,3631750,0
4461250,3631750,0
4461750,3631750,0
4462250,3631750,0
4462750,3631750,0
4463250,3631750,0
4463750,3631750,0
4464250,3631750,0
4464750,3631750,0
4465250,3631750,0
4465750,3631750,0
4466250,3631750,0
4466750,3631750,0
4467250,3631750,0
4467750,3631750,0
4468250,3631750,0
4468750,3631750,0
4469250,3631750,0
4469750,3631750,0
4470250,3631750,0
4470750,3631750,0
4471250,3631750,0
4471750,3631750,0
4472250,3631750,0
4472750,3631750,0
4473250,3631750,0
4473750,3631750,0
4474250,3631750,0
4474750,3631750,0
4475250,3631750,0
4475750,3631750,0
4476250,3631750,0
4476750,3631750,0
4477250,3631750,0
4477750,3631750,0
4478250,3631750,0
4478750,3631750,0
4479250,3631750,0
4479750,3631750,0
4480250,3631750,0
4480750,3631750,0
4481250,3631750,0
4481750,3631750,0
4482250,3631750,0
4482750,3631750,0
4483250,3631750,0
4483750,3631750,0
4484250,3631750,0
4484750,3631750,0
4485250,3631750,0
4485750,3631750,0
4486250,3631750,0
4486750,3631750,0
4487250,3631750,0
4487750,3631750,0
4488250,3631750,0
4488750,3631750,0
4489250,3631750,0
4489750,3631750,0
4490250,3631750,0
4490750,3631750,0
4491250,3631750,0
4491750,3631750,0
4492250,3631750,0
4492750,3631750,0
4493250,3631750,0.400983716994595
4493750,3631750,0.863454479934263
4494250,3631750,1
4494750,3631750,1
4495250,3631750,1
4495750,3631750,1
4496250,3631750,1
4496750,3631750,1
4497250,3631750,1
4497750,3631750,1
4498250,3631750,1
4498750,3631750,1
4499250,3631750,1
4499750,3631750,1
4500250,3631750,1
4500750,3631750,1
4501250,3631750,1
4501750,3631750,1
4502250,3631750,1
4502750,3631750,1
4503250,3631750,0
4503750,3631750,0
4504250,3631750,0
4504750,3631750,0
4505250,3631750,0
4505750,3631750,0
4506250,3631750,0
4506750,3631750,0
4507250,3631750,0
4507750,3631750,0
4508250,3631750,0
4508750,3631750,0
4509250,3631750,0
4509750,3631750,0
4510250,3631750,0
4510750,3631750,0
4511250,3631750,0
4511750,3631750,0
4512250,3631750,0
4512750,3631750,0
4513250,3631750,0
4513750,3631750,0
4459750,3631250,0
4460250,3631250,0
4460750,3631250,0
4461250,3631250,0
4461750,3631250,0
4462250,3631250,0
4462750,3631250,0
4463250,3631250,0
4463750,3631250,0
4464250,3631250,0
4464750,3631250,0
4465250,3631250,0
4465750,3631250,0
4466250,3631250,0
4466750,3631250,0
4467250,3631250,0
4467750,3631250,0
4468250,3631250,0
4468750,3631250,0
4469250,3631250,0
4469750,3631250,0
4470250,3631250,0
4470750,3631250,0
4471250,3631250,0
4471750,3631250,0
4472250,3631250,0
4472750,3631250,0
4473250,3631250,0
4473750,3631250,0
4474250,3631250,0
4474750,3631250,0
4475250,3631250,0
4475750,3631250,0
4476250,3631250,0
4476750,3631250,0
4477250,3631250,0
4477750,3631250,0
4478250,3631250,0
4478750,3631250,0
4479250,3631250,0
4479750,3631250,0
4480250,3631250,0
4480750,3631250,0
4481250,3631250,0
4481750,3631250,0
4482250,3631250,0
4482750,3631250,0
4483250,3631250,0
4483750,3631250,0
4484250,3631250,0
4484750,3631250,0
4485250,3631250,0
4485750,3631250,0
4486250,3631250,0
4486750,3631250,0
4487250,3631250,0
4487750,3631250,0
4488250,3631250,0
4488750,3631250,0
4489250,3631250,0
4489750,3631250,0
4490250,3631250,0
4490750,3631250,0
4491250,3631250,0
4491750,3631250,0
4492250,3631250,0
4492750,3631250,0
4493250,3631250,0
4493750,3631250,0
4494250,3631250,0
4494750,3631250,0
4495250,3631250,0
4495750,3631250,0.975968304107525
4496250,3631250,1
4496750,3631250,1
4497250,3631250,1
4497750,3631250,1
4498250,3631250,1
4498750,3631250,1
4499250,3631250,1
4499750,3631250,1
4500250,3631250,1
4500750,3631250,1
4501250,3631250,1
4501750,3631250,1
4502250,3631250,1
4502750,3631250,1
4503250,3631250,0.98187792111711
4503750,3631250,0
4504250,3631250,0
4504750,3631250,0
4505250,3631250,0
4505750,3631250,0
4506250,3631250,0
4506750,3631250,0
4507250,3631250,0
4507750,3631250,0
4508250,3631250,0
4508750,3631250,0
4509250,3631250,0
4509750,3631250,0
4510250,3631250,0
4510750,3631250,0
4511250,3631250,0
4511750,3631250,0
4512250,3631250,0
4512750,3631250,0
4513250,3631250,0
4513750,3631250,0
4459750,3630750,0
4460250,3630750,0
4460750,3630750,0
4461250,3630750,0
4461750,3630750,0
4462250,3630750,0
4462750,3630750,0
4463250,3630750,0
4463750,3630750,0
4464250,3630750,0
4464750,3630750,0
4465250,3630750,0
4465750,3630750,0
4466250,3630750,0
4466750,3630750,0
4467250,3630750,0
4467750,3630750,0
4468250,3630750,0
4468750,3630750,0
4469250,3630750,0
4469750,3630750,0
4470250,3630750,0
4470750,3630750,0
4471250,3630750,0
4471750,3630750,0
4472250,3630750,0
4472750,3630750,0
4473250,3630750,0
4473750,3630750,0
4474250,3630750,0
4474750,3630750,0
4475250,3630750,0
4475750,3630750,0
4476250,3630750,0
4476750,3630750,0
4477250,3630750,0
4477750,3630750,0
4478250,3630750,0
4478750,3630750,0
4479250,3630750,0
4479750,3630750,0
4480250,3630750,0
4480750,3630750,0
4481250,3630750,0
4481750,3630750,0
4482250,3630750,0
4482750,3630750,0
4483250,3630750,0
4483750,3630750,0
4484250,3630750,0
4484750,3630750,0
4485250,3630750,0
4485750,3630750,0
4486250,3630750,0
4486750,3630750,0
4487250,3630750,0
4487750,3630750,0
4488250,3630750,0
4488750,3630750,0
4489250,3630750,0
4489750,3630750,0
4490250,3630750,0
4490750,3630750,0
4491250,3630750,0
4491750,3630750,0
4492250,3630750,0
4492750,3630750,0
4493250,3630750,0
4493750,3630750,0
4494250,3630750,0
4494750,3630750,0
4495250,3630750,0
4495750,3630750,0
4496250,3630750,1
4496750,3630750,1
4497250,3630750,1
4497750,3630750,1
4498250,3630750,1
4498750,3630750,1
4499250,3630750,1
4499750,3630750,1
4500250,3630750,1
4500750,3630750,1
4501250,3630750,1
4501750,3630750,1
4502250,3630750,1
4502750,3630750,1
4503250,3630750,1
4503750,3630750,0.493458949924854
4504250,3630750,0
4504750,3630750,0
4505250,3630750,0
4505750,3630750,0
4506250,3630750,0
4506750,3630750,0
4507250,3630750,0
4507750,3630750,0
4508250,3630750,0
4508750,3630750,0
4509250,3630750,0
4509750,3630750,0
4510250,3630750,0
4510750,3630750,0
4511250,3630750,0
4511750,3630750,0
4512250,3630750,0
4512750,3630750,0
4513250,3630750,0
4513750,3630750,0
4459750,3630250,0
4460250,3630250,0
4460750,3630250,0
4461250,3630250,0
4461750,3630250,0
4462250,3630250,0
4462750,3630250,0
4463250,3630250,0
4463750,3630250,0
4464250,3630250,0
4464750,3630250,0
4465250,3630250,0
4465750,3630250,0
4466250,3630250,0
4466750,3630250,0
4467250,3630250,0
4467750,3630250,0
4468250,3630250,0
4468750,3630250,0
4469250,3630250,0
4469750,3630250,0
4470250,3630250,0
4470750,3630250,0
4471250,3630250,0
4471750,3630250,0
4472250,3630250,0
4472750,3630250,0
4473250,3630250,0
4473750,3630250,0
4474250,3630250,0
4474750,3630250,0
4475250,3630250,0
4475750,3630250,0
4476250,3630250,0
4476750,3630250,0
4477250,3630250,0
4477750,3630250,0
4478250,3630250,0
4478750,3630250,0
4479250,3630250,0
4479750,3630250,0
4480250,3630250,0
4480750,3630250,0
4481250,3630250,0
4481750,3630250,0
4482250,3630250,0
4482750,3630250,0
4483250,3630250,0
4483750,3630250,0
4484250,3630250,0
4484750,3630250,0
4485250,3630250,0
4485750,3630250,0
4486250,3630250,0
4486750,3630250,0
4487250,3630250,0
4487750,3630250,0
4488250,3630250,0
4488750,3630250,0
4489250,3630250,0
4489750,3630250,0
4490250,3630250,0
4490750,3630250,0
4491250,3630250,0
4491750,3630250,0
4492250,3630250,0
4492750,3630250,0
4493250,3630250,0
4493750,3630250,0
4494250,3630250,0
4494750,3630250,0
4495250,3630250,0
4495750,3630250,0
4496250,3630250,0.193643947009101
4496750,3630250,1
4497250,3630250,1
4497750,3630250,1
4498250,3630250,1
4498750,3630250,1
4499250,3630250,1
4499750,3630250,1
4500250,3630250,0.947331023545327
4500750,3630250,1
4501250,3630250,1
4501750,3630250,1
4502250,3630250,1
4502750,3630250,1
4503250,3630250,1
4503750,3630250,1
4504250,3630250,0
4504750,3630250,0
4505250,3630250,0
4505750,3630250,0
4506250,3630250,0
4506750,3630250,0
4507250,3630250,0
4507750,3630250,0
4508250,3630250,0
4508750,3630250,0
4509250,3630250,0
4509750,3630250,0
4510250,3630250,0
4510750,3630250,0
4511250,3630250,0
4511750,3630250,0
4512250,3630250,0
4512750,3630250,0
4513250,3630250,0
4513750,3630250,0
4459750,3629750,0
4460250,3629750,0
4460750,3629750,0
4461250,3629750,0
4461750,3629750,0
4462250,3629750,0
4462750,3629750,0
4463250,3629750,0
4463750,3629750,0
4464250,3629750,0
4464750,3629750,0
4465250,3629750,0
4465750,3629750,0
4466250,3629750,0
4466750,3629750,0
4467250,3629750,0
4467750,3629750,0
4468250,3629750,0
4468750,3629750,0
4469250,3629750,0
4469750,3629750,0
4470250,3629750,0
4470750,3629750,0
4471250,3629750,0
4471750,3629750,0
4472250,3629750,0
4472750,3629750,0
4473250,3629750,0
4473750,3629750,0
4474250,3629750,0
4474750,3629750,0
4475250,3629750,0
4475750,3629750,0
4476250,3629750,0
4476750,3629750,0
4477250,3629750,0
4477750,3629750,0
4478250,3629750,0
4478750,3629750,0
4479250,3629750,0
4479750,3629750,0
4480250,3629750,0
4480750,3629750,0
4481250,3629750,0
4481750,3629750,0
4482250,3629750,0
4482750,3629750,0
4483250,3629750,0
4483750,3629750,0
4484250,3629750,0
4484750,3629750,0
4485250,3629750,0
4485750,3629750,0
4486250,3629750,0
4486750,3629750,0
4487250,3629750,0
4487750,3629750,0
4488250,3629750,0
4488750,3629750,0
4489250,3629750,0
4489750,3629750,0
4490250,3629750,0
4490750,3629750,0
4491250,3629750,0
4491750,3629750,0
4492250,3629750,0
4492750,3629750,0
4493250,3629750,0
4493750,3629750,0
4494250,3629750,0
4494750,3629750,0
4495250,3629750,0
4495750,3629750,0
4496250,3629750,0
4496750,3629750,0.315057036780882
4497250,3629750,1
4497750,3629750,1
4498250,3629750,1
4498750,3629750,1
4499250,3629750,1
4499750,3629750,0.455023295808114
4500250,3629750,0.045260859519188
4500750,3629750,1
4501250,3629750,1
4501750,3629750,1
4502250,3629750,1
4502750,3629750,1
4503250,3629750,1
4503750,3629750,1
4504250,3629750,0
4504750,3629750,0
4505250,3629750,0
4505750,3629750,0
4506250,3629750,0
4506750,3629750,0
4507250,3629750,0
4507750,3629750,0
4508250,3629750,0
4508750,3629750,0
4509250,3629750,0
4509750,3629750,0
4510250,3629750,0
4510750,3629750,0
4511250,3629750,0
4511750,3629750,0
4512250,3629750,0
4512750,3629750,0
4513250,3629750,0
4513750,3629750,0
4459750,3629250,0
4460250,3629250,0
4460750,3629250,0
4461250,3629250,0
4461750,3629250,0
4462250,3629250,0
4462750,3629250,0
4463250,3629250,0
4463750,3629250,0
4464250,3629250,0
4464750,3629250,0
4465250,3629250,0
4465750,3629250,0
4466250,3629250,0
4466750,3629250,0
4467250,3629250,0
4467750,3629250,0
4468250,3629250,0
4468750,3629250,0
4469250,3629250,0
4469750,3629250,0
4470250,3629250,0
4470750,3629250,0
4471250,3629250,0
4471750,3629250,0
4472250,3629250,0
4472750,3629250,0
4473250,3629250,0
4473750,3629250,0
4474250,3629250,0
4474750,3629250,0
4475250,3629250,0
4475750,3629250,0
4476250,3629250,0
4476750,3629250,0
4477250,3629250,0
4477750,3629250,0
4478250,3629250,0
4478750,3629250,0
4479250,3629250,0
4479750,3629250,0
4480250,3629250,0
4480750,3629250,0
4481250,3629250,0
4481750,3629250,0
4482250,3629250,0
4482750,3629250,0
4483250,3629250,0
4483750,3629250,0
4484250,3629250,0
4484750,3629250,0
4485250,3629250,0
4485750,3629250,0
4486250,3629250,0
4486750,3629250,0
4487250,3629250,0
4487750,3629250,0
4488250,3629250,0
4488750,3629250,0
4489250,3629250,0
4489750,3629250,0
4490250,3629250,0
4490750,3629250,0
4491250,3629250,0
4491750,3629250,0
4492250,3629250,0
4492750,3629250,0
4493250,3629250,0
4493750,3629250,0
4494250,3629250,0
4494750,3629250,0
4495250,3629250,0
4495750,3629250,0
4496250,3629250,0
4496750,3629250,0
4497250,3629250,0
4497750,3629250,0
4498250,3629250,0
4498750,3629250,0
4499250,3629250,0
4499750,3629250,0
4500250,3629250,0
4500750,3629250,0
4501250,3629250,1
4501750,3629250,1
4502250,3629250,1
4502750,3629250,1
4503250,3629250,1
4503750,3629250,1
4504250,3629250,0
4504750,3629250,0
4505250,3629250,0
4505750,3629250,0
4506250,3629250,0
4506750,3629250,0
4507250,3629250,0
4507750,3629250,0
4508250,3629250,0
4508750,3629250,0
4509250,3629250,0
4509750,3629250,0
4510250,3629250,0
4510750,3629250,0
4511250,3629250,0
4511750,3629250,0
4512250,3629250,0
4512750,3629250,0
4513250,3629250,0
4513750,3629250,0
4459750,3628750,0
4460250,3628750,0
4460750,3628750,0
4461250,3628750,0
4461750,3628750,0
4462250,3628750,0
4462750,3628750,0
4463250,3628750,0
4463750,3628750,0
4464250,3628750,0
4464750,3628750,0
4465250,3628750,0
4465750,3628750,0
4466250,3628750,0
4466750,3628750,0
4467250,3628750,0
4467750,3628750,0
4468250,3628750,0
4468750,3628750,0
4469250,3628750,0
4469750,3628750,0
4470250,3628750,0
4470750,3628750,0
4471250,3628750,0
4471750,3628750,0
4472250,3628750,0
4472750,3628750,0
4473250,3628750,0
4473750,3628750,0
4474250,3628750,0
4474750,3628750,0
4475250,3628750,0
4475750,3628750,0
4476250,3628750,0
4476750,3628750,0
4477250,3628750,0
4477750,3628750,0
4478250,3628750,0
4478750,3628750,0
4479250,3628750,0
4479750,3628750,0
4480250,3628750,0
4480750,3628750,0
4481250,3628750,0
4481750,3628750,0
4482250,3628750,0
4482750,3628750,0
4483250,3628750,0
4483750,3628750,0
4484250,3628750,0
4484750,3628750,0
4485250,3628750,0
4485750,3628750,0
4486250,3628750,0
4486750,3628750,0
4487250,3628750,0
4487750,3628750,0
4488250,3628750,0
4488750,3628750,0
4489250,3628750,0
4489750,3628750,0
4490250,3628750,0
4490750,3628750,0
4491250,3628750,0
4491750,3628750,0
4492250,3628750,0
4492750,3628750,0
4493250,3628750,0
4493750,3628750,0
4494250,3628750,0
4494750,3628750,0
4495250,3628750,0
4495750,3628750,0
4496250,3628750,0
4496750,3628750,0
4497250,3628750,0
4497750,3628750,0
4498250,3628750,0
4498750,3628750,0
4499250,3628750,0
4499750,3628750,0
4500250,3628750,0
4500750,3628750,0
4501250,3628750,0.519811668707248
4501750,3628750,1
4502250,3628750,1
4502750,3628750,1
4503250,3628750,1
4503750,3628750,1
4504250,3628750,0
4504750,3628750,0
4505250,3628750,0
4505750,3628750,0
4506250,3628750,0
4506750,3628750,0
4507250,3628750,0
4507750,3628750,0
4508250,3628750,0
4508750,3628750,0
4509250,3628750,0
4509750,3628750,0
4510250,3628750,0
4510750,3628750,0
4511250,3628750,0
4511750,3628750,0
4512250,3628750,0
4512750,3628750,0
4513250,3628750,0
